transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash
T101062,2023-09-21T04:04:28.872598,ACC970049,ACC251861,113.96,transfer,utilities,Toronto,web,False,,,1.97,4,0.51,wire_transfer,202.225.242.146,D9626652
T101063,2023-11-27T20:49:34.037931,ACC462115,ACC280617,1.63,transfer,grocery,Sydney,atm,False,,,0.15,9,0.43,wire_transfer,107.185.33.243,D4648083
T101064,2023-06-15T01:56:50.416427,ACC212358,ACC116325,7.81,transfer,utilities,London,web,False,,,1.16,9,0.87,UPI,197.217.79.31,D6135087
T101065,2023-12-29T22:29:57.101259,ACC604617,ACC706889,169.25,withdrawal,other,London,atm,False,,,-0.3,5,0.25,UPI,119.18.45.195,D5238482
T101066,2023-03-06T01:15:31.826285,ACC313631,ACC972039,607.42,withdrawal,other,Tokyo,web,False,,,-0.42,4,0.99,ACH,255.15.200.80,D4524729
T101067,2023-12-26T14:37:53.794366,ACC639685,ACC151774,23.46,withdrawal,entertainment,Tokyo,mobile,False,,,-0.19,4,0.01,card,117.89.1.8,D2057480
T101068,2023-09-10T22:59:06.426118,ACC583717,ACC555051,71.37,payment,travel,New York,mobile,False,,,-0.11,18,0.08,UPI,151.96.190.196,D2559282
T101069,2023-04-17T08:34:17.992152,ACC346658,ACC679896,30.64,transfer,restaurant,Berlin,mobile,False,,,-0.5,16,0.28,card,70.99.161.158,D7856311
T101070,2023-11-13T23:15:57.708859,ACC431761,ACC972475,1658.86,deposit,retail,New York,web,False,,,-1.61,6,0.0,card,142.168.194.224,D2250454
T101071,2023-05-02T21:07:45.117231,ACC148315,ACC557086,488.99,payment,online,Dubai,atm,False,,,0.45,3,0.01,card,201.189.153.44,D2514920
T101072,2023-09-15T06:44:16.050738,ACC395900,ACC101662,16.5,payment,restaurant,London,pos,False,,,0.16,17,0.62,wire_transfer,188.99.220.214,D4394065
T101073,2023-04-18T13:12:05.733788,ACC496278,ACC660249,39.22,payment,entertainment,Dubai,pos,False,,,-1.11,17,0.23,card,221.60.241.248,D2218828
T101074,2023-05-14T08:22:44.478252,ACC941850,ACC720087,78.65,payment,entertainment,Toronto,pos,False,,,-1.93,1,0.69,card,121.64.11.44,D3226354
T101075,2023-06-08T10:55:46.075035,ACC901112,ACC475921,178.27,payment,entertainment,Dubai,mobile,False,,,-0.9,3,0.55,wire_transfer,2.188.71.37,D8734053
T101076,2023-05-13T12:10:21.240055,ACC429624,ACC223499,85.32,payment,other,Singapore,atm,False,,,-0.26,10,0.39,card,94.38.49.74,D5703171
T101077,2023-02-04T11:03:43.344619,ACC720988,ACC522379,293.91,withdrawal,online,Sydney,web,False,,,-0.48,5,0.6,ACH,244.171.38.230,D1895812
T101078,2023-10-24T09:47:08.804464,ACC856029,ACC866940,10.09,transfer,grocery,Tokyo,mobile,False,,,-0.41,2,0.32,wire_transfer,64.1.72.64,D7160071
T101079,2023-07-01T09:14:16.342736,ACC844810,ACC702430,812.9,deposit,retail,London,pos,False,,,-0.88,11,0.41,ACH,27.235.87.108,D3281909
T101080,2023-04-13T06:11:17.134211,ACC286253,ACC627537,20.08,withdrawal,restaurant,Sydney,mobile,False,,,1.03,17,0.18,card,134.231.123.46,D3285890
T101081,2023-12-29T18:41:15.388288,ACC508405,ACC668585,30.54,transfer,retail,Singapore,mobile,False,,,0.64,12,0.94,card,30.46.59.190,D1017208
T101082,2023-08-12T09:15:54.991488,ACC946475,ACC214512,1340.51,deposit,restaurant,Tokyo,pos,False,,,-0.0,12,0.23,card,225.27.69.102,D1735683
T101083,2023-01-13T01:34:25.191357,ACC948992,ACC551084,56.42,transfer,retail,New York,pos,False,,,-0.3,3,0.88,wire_transfer,159.167.150.116,D3363058
T101084,2023-10-19T17:39:04.049277,ACC591074,ACC533276,5.8,withdrawal,online,Toronto,web,False,,,-0.21,4,0.41,wire_transfer,45.72.242.103,D6215275
T101085,2023-10-24T01:48:22.617195,ACC323574,ACC907940,1296.05,deposit,retail,Sydney,atm,False,,,1.11,5,0.35,card,206.113.93.35,D8856301
T101086,2023-11-22T23:26:25.100333,ACC921739,ACC929075,119.21,transfer,other,Sydney,web,False,,,0.4,17,0.06,wire_transfer,139.222.19.219,D8512915
T101087,2023-03-13T10:18:13.558539,ACC329668,ACC852613,80.37,transfer,grocery,Berlin,atm,False,,,-0.41,11,0.8,ACH,195.152.207.70,D1795791
T101088,2023-05-01T19:13:52.739580,ACC567157,ACC955957,68.54,payment,grocery,New York,pos,False,,,-0.86,3,0.36,wire_transfer,203.81.105.93,D1163295
T101089,2023-08-06T13:01:24.932308,ACC449497,ACC902852,15.41,transfer,travel,New York,pos,False,,,0.28,1,0.67,wire_transfer,52.119.51.42,D2679685
T101090,2023-06-19T13:14:58.279289,ACC506742,ACC199357,48.64,deposit,entertainment,Toronto,atm,False,,,-0.14,6,0.17,UPI,12.207.189.119,D6286954
T101091,2023-10-26T17:56:10.705528,ACC832569,ACC187197,168.06,withdrawal,retail,London,web,False,,,-0.3,15,0.9,ACH,182.30.5.80,D8007520
T101092,2023-10-06T03:37:40.132665,ACC153240,ACC182774,6.4,transfer,travel,Toronto,web,False,,,0.77,19,0.26,ACH,173.16.224.144,D1735276
T101093,2023-12-16T12:20:52.733457,ACC204745,ACC902144,273.72,payment,utilities,Tokyo,pos,False,,,-0.51,12,0.71,card,187.14.118.33,D1807730
T101094,2023-01-05T01:10:16.542416,ACC401828,ACC810450,93.9,withdrawal,grocery,New York,web,False,,,0.93,2,0.88,card,219.23.145.32,D2208104
T101095,2023-07-18T22:35:13.018380,ACC743228,ACC198351,416.83,withdrawal,restaurant,Tokyo,atm,False,,,0.02,8,0.91,wire_transfer,174.75.23.185,D7508257
T101096,2023-01-26T19:59:46.713928,ACC527354,ACC610544,1119.8,deposit,retail,Dubai,pos,False,,,0.88,15,0.48,card,22.123.245.136,D3102292
T101097,2023-09-19T19:54:37.669564,ACC794379,ACC303261,33.96,transfer,grocery,Toronto,web,False,,,0.44,1,0.39,card,234.193.80.171,D6504465
T101098,2023-01-04T03:31:03.039566,ACC763626,ACC464840,1256.55,deposit,travel,Singapore,web,False,,,-0.2,13,0.18,UPI,54.235.130.94,D2025898
T101099,2023-08-18T23:58:13.182745,ACC700500,ACC836578,570.37,withdrawal,utilities,Berlin,atm,False,,,0.49,4,0.07,wire_transfer,16.20.215.23,D6975532
T101100,2023-03-31T23:56:20.998954,ACC901432,ACC667294,25.77,payment,grocery,Berlin,mobile,False,,,0.38,13,0.39,ACH,112.69.3.144,D6612175
T101101,2023-12-17T03:20:41.597541,ACC450311,ACC890874,1.13,payment,restaurant,Tokyo,mobile,False,,,-0.33,19,0.74,ACH,216.159.85.202,D1778902
T101102,2023-03-26T14:04:46.867792,ACC539437,ACC803632,544.34,withdrawal,retail,Tokyo,pos,False,,,-0.39,9,0.46,wire_transfer,237.12.64.0,D8464479
T101103,2023-02-12T06:19:18.047275,ACC982747,ACC269976,264.67,withdrawal,retail,Tokyo,web,False,,,0.51,6,0.1,UPI,87.34.180.63,D9761967
T101104,2023-07-29T17:10:20.491139,ACC857899,ACC104483,44.65,transfer,travel,Dubai,mobile,False,,,-0.69,12,0.33,card,41.160.237.240,D3809837
T101105,2023-09-15T01:50:41.037158,ACC500262,ACC683021,865.79,deposit,retail,Toronto,web,False,,,-0.01,18,0.77,UPI,110.34.192.79,D9531555
T101106,2023-11-29T06:27:58.564631,ACC280751,ACC942746,16.05,transfer,restaurant,Sydney,mobile,False,,,0.54,16,0.16,card,27.90.109.150,D3138437
T101107,2023-08-17T12:22:59.602286,ACC241841,ACC794666,573.01,withdrawal,retail,Sydney,mobile,False,,,-0.02,9,0.49,wire_transfer,142.108.67.56,D2107950
T101108,2023-06-04T06:59:28.276862,ACC705316,ACC731707,240.61,withdrawal,retail,Tokyo,mobile,False,,,0.67,2,0.28,ACH,76.112.67.66,D8363632
T101109,2023-07-01T22:43:00.161969,ACC829234,ACC208250,327.79,withdrawal,restaurant,Berlin,mobile,False,,,0.15,17,0.09,ACH,171.24.208.129,D7641644
T101110,2023-03-14T19:04:59.228774,ACC964947,ACC160231,27.88,transfer,utilities,Singapore,pos,False,,,-1.33,4,0.61,UPI,114.67.36.11,D3716216
T101111,2023-12-28T16:15:16.958652,ACC535904,ACC815795,1386.47,deposit,other,Sydney,pos,False,,,1.7,6,0.58,card,111.61.14.134,D5159767
T101112,2023-11-05T08:12:23.323818,ACC667502,ACC961067,13.76,transfer,travel,Dubai,pos,False,,,0.24,7,0.94,ACH,214.249.7.28,D7155434
T101113,2023-05-29T14:21:29.416218,ACC982102,ACC537973,132.65,payment,other,New York,pos,False,,,0.33,13,0.93,ACH,43.201.185.185,D2014091
T101114,2023-04-22T01:00:10.983201,ACC916634,ACC900133,52.22,transfer,grocery,New York,pos,False,,,-0.51,10,0.6,UPI,96.115.213.176,D1143212
T101115,2023-04-22T03:09:20.166630,ACC495238,ACC275400,15.15,payment,utilities,Tokyo,web,False,,,0.42,5,0.43,UPI,60.45.151.75,D5290377
T101116,2023-03-21T13:01:59.447240,ACC797790,ACC244121,30.0,transfer,restaurant,Sydney,web,False,,,-0.84,2,0.53,card,252.50.208.75,D5028244
T101117,2023-09-23T07:20:55.742818,ACC188746,ACC789978,42.38,payment,grocery,Berlin,web,False,,,-1.76,8,0.89,wire_transfer,144.235.95.187,D1966421
T101118,2023-05-14T09:30:49.017935,ACC335838,ACC357449,8.37,transfer,utilities,New York,web,False,,,1.67,17,0.5,card,14.191.136.189,D8833357
T101119,2023-10-12T14:27:04.625566,ACC823338,ACC691098,33.43,transfer,other,Toronto,pos,False,,,0.9,19,0.71,UPI,137.171.102.184,D5025343
T101120,2023-06-10T02:29:40.413209,ACC595125,ACC998887,23.29,transfer,online,Dubai,pos,False,,,-1.97,5,0.08,card,175.146.189.11,D9983971
T101121,2023-09-12T16:12:51.490762,ACC700505,ACC448169,18.71,transfer,travel,Toronto,web,False,,,0.91,20,0.14,UPI,190.195.203.154,D8494118
T101122,2023-03-08T14:54:03.531538,ACC114204,ACC575214,18.39,transfer,entertainment,Berlin,atm,False,,,-0.1,10,0.05,card,135.100.126.80,D7970196
T101123,2023-10-26T10:13:24.329981,ACC914483,ACC432120,84.74,transfer,utilities,New York,pos,False,,,0.98,8,0.66,UPI,234.115.53.9,D1503109
T101124,2023-07-15T20:13:23.749241,ACC866373,ACC227907,36.63,payment,restaurant,Tokyo,web,False,,,1.42,15,0.09,card,143.162.80.107,D7085903
T101125,2023-10-26T14:03:15.808030,ACC392930,ACC875028,143.52,withdrawal,online,Singapore,atm,False,,,0.77,16,0.05,wire_transfer,254.99.83.12,D9875764
T101126,2023-05-31T09:40:40.555568,ACC878013,ACC960205,648.33,withdrawal,utilities,Singapore,pos,False,,,0.72,11,0.41,UPI,99.239.1.57,D5675094
T101127,2023-11-30T08:35:39.242541,ACC967607,ACC148906,180.5,transfer,entertainment,Singapore,mobile,False,,,0.78,12,0.33,card,23.18.12.77,D9117570
T101128,2023-11-09T18:29:36.230961,ACC864923,ACC234242,1511.5,deposit,grocery,Tokyo,atm,False,,,-1.26,4,0.43,UPI,154.116.63.111,D7677265
T101129,2023-07-13T22:47:54.885758,ACC827845,ACC191063,133.76,payment,entertainment,New York,web,False,,,-2.06,7,0.38,card,177.179.78.200,D3952962
T101130,2023-11-27T20:48:05.244583,ACC730123,ACC776200,192.5,withdrawal,other,Berlin,atm,False,,,-0.5,12,0.83,ACH,109.120.75.86,D3529606
T101131,2023-08-23T03:50:41.599077,ACC337858,ACC833280,417.62,withdrawal,entertainment,New York,atm,False,,,-2.56,16,0.69,wire_transfer,113.181.115.66,D4802340
T101132,2023-06-04T13:28:01.751569,ACC631917,ACC467010,126.71,deposit,other,Dubai,mobile,False,,,-1.05,17,0.19,card,254.61.81.102,D7394350
T101133,2023-01-15T01:54:41.989798,ACC615262,ACC230737,524.41,withdrawal,online,London,atm,False,,,-0.35,18,0.68,ACH,93.45.252.222,D5397952
T101134,2023-07-15T06:59:58.351447,ACC917208,ACC522090,76.06,payment,utilities,Toronto,pos,False,,,0.47,7,0.98,wire_transfer,78.72.82.8,D2780575
T101135,2023-10-03T17:22:49.258504,ACC366082,ACC261447,7.59,transfer,entertainment,Tokyo,web,False,,,0.5,13,0.06,wire_transfer,93.172.108.190,D1827266
T101136,2023-11-25T20:54:40.422440,ACC973585,ACC766298,112.41,payment,utilities,London,mobile,False,,,-0.2,16,0.28,card,120.3.248.161,D4843914
T101137,2023-11-10T02:19:17.164404,ACC909679,ACC227952,29.28,transfer,entertainment,New York,mobile,False,,,1.5,13,0.17,ACH,29.146.204.117,D8944457
T101138,2023-08-29T06:00:52.316183,ACC166330,ACC429075,24.15,transfer,other,New York,atm,False,,,-0.0,6,0.94,wire_transfer,34.188.44.219,D5490726
T101139,2023-01-28T00:54:10.517576,ACC903657,ACC805933,40.25,transfer,restaurant,Dubai,atm,False,,,0.39,19,0.93,card,46.192.108.164,D8564163
T101140,2023-07-20T03:47:11.571972,ACC943950,ACC293842,1828.87,deposit,other,New York,web,False,,,-0.02,6,0.67,card,36.254.49.69,D2506684
T101141,2023-02-24T17:07:09.059177,ACC311587,ACC699338,545.15,withdrawal,online,Dubai,pos,False,,,1.07,13,0.04,UPI,242.110.37.84,D8153174
T101142,2023-06-29T16:12:48.921958,ACC342561,ACC183784,450.65,withdrawal,entertainment,Singapore,pos,False,,,-0.88,19,0.96,card,243.215.180.121,D4489742
T101143,2023-12-11T05:34:20.852961,ACC699435,ACC832203,48.01,transfer,utilities,London,mobile,False,,,0.22,11,0.31,UPI,15.171.93.119,D3091937
T101144,2023-02-23T00:50:59.385113,ACC226931,ACC714563,845.86,deposit,restaurant,New York,atm,False,,,0.28,10,0.56,UPI,233.145.245.3,D1837882
T101145,2023-01-01T23:25:47.117173,ACC688526,ACC586819,31.7,payment,grocery,Sydney,pos,False,,,-0.75,13,0.3,UPI,229.230.158.45,D8042900
T101146,2023-10-26T10:02:59.581496,ACC464441,ACC547354,1736.98,deposit,grocery,Toronto,mobile,False,,,-0.78,8,0.47,card,19.197.139.218,D4128472
T101147,2023-12-19T00:52:54.592750,ACC182919,ACC215248,25.25,transfer,entertainment,Dubai,web,False,,,0.52,7,0.05,wire_transfer,189.238.4.91,D7174130
T101148,2023-05-08T20:56:15.524122,ACC654713,ACC268927,59.41,payment,online,Berlin,pos,False,,,0.04,11,0.61,wire_transfer,171.201.178.144,D7944886
T101149,2023-08-29T06:20:30.360799,ACC413038,ACC446457,6.15,transfer,grocery,Berlin,atm,False,,,0.4,3,0.79,wire_transfer,156.62.202.125,D5067771
T101150,2023-11-01T15:56:33.094124,ACC389184,ACC706411,167.21,payment,grocery,Berlin,atm,False,,,-0.11,18,0.17,UPI,114.24.168.215,D3152578
T101151,2023-08-10T14:38:36.479866,ACC858693,ACC329141,8.3,transfer,travel,Berlin,web,False,,,1.22,1,1.0,card,228.66.31.88,D2931787
T101152,2023-11-11T02:17:25.052408,ACC602194,ACC442699,36.85,transfer,restaurant,Berlin,atm,False,,,-0.78,19,0.13,UPI,64.19.125.5,D1719922
T101153,2023-04-21T21:30:57.840992,ACC553862,ACC989461,34.67,transfer,online,London,web,False,,,0.82,19,0.05,ACH,14.72.182.54,D3287748
T101154,2023-10-12T12:09:28.180641,ACC869485,ACC583887,34.34,transfer,online,Toronto,pos,False,,,-0.44,16,0.96,ACH,220.40.111.35,D5380387
T101155,2023-09-16T07:57:01.941392,ACC412837,ACC298340,7.1,transfer,restaurant,Dubai,pos,False,,,0.79,3,0.07,ACH,189.24.104.151,D4079746
T101156,2023-03-12T01:43:29.374069,ACC265225,ACC803330,543.96,withdrawal,retail,Berlin,web,False,,,-0.61,14,0.21,wire_transfer,55.9.154.118,D8562535
T101157,2023-09-19T05:26:28.417803,ACC628938,ACC877468,53.91,payment,retail,New York,atm,False,,,0.17,19,0.86,ACH,195.25.78.45,D9175462
T101158,2023-06-10T07:13:50.064457,ACC167540,ACC588443,21.46,transfer,utilities,New York,atm,False,,,0.19,8,0.54,ACH,187.24.83.82,D5703172
T101159,2023-06-04T11:48:32.138909,ACC289974,ACC570239,14.04,transfer,entertainment,Berlin,web,False,,,-0.29,17,0.99,ACH,119.4.69.8,D3255563
T101160,2023-05-02T06:27:22.186202,ACC213043,ACC325995,151.34,withdrawal,retail,Berlin,mobile,False,,,0.33,15,0.07,ACH,62.219.233.186,D1179619
T101161,2023-06-10T05:50:48.551605,ACC248891,ACC913596,190.97,payment,restaurant,Toronto,web,False,,,0.97,6,0.28,card,189.107.28.40,D3903155
T101162,2023-11-30T04:39:36.736470,ACC709978,ACC683143,26.35,transfer,other,Tokyo,web,False,,,0.33,5,0.05,card,151.234.34.8,D2524494
T101163,2023-06-15T23:57:26.747564,ACC271344,ACC794070,282.29,withdrawal,grocery,New York,atm,False,,,1.55,15,0.81,card,211.132.236.52,D8990770
T101164,2023-08-24T07:36:42.028475,ACC619246,ACC436713,18.54,transfer,online,London,web,False,,,0.9,18,0.23,wire_transfer,225.78.240.75,D6695502
T101165,2023-07-04T16:42:49.762245,ACC288616,ACC263107,13.84,transfer,retail,Toronto,pos,False,,,0.29,18,0.28,UPI,130.75.126.248,D5179267
T101166,2023-08-18T12:16:52.373282,ACC701257,ACC906796,1189.49,deposit,entertainment,London,web,False,,,0.27,17,0.46,card,21.120.177.212,D1838804
T101167,2023-09-02T11:46:49.463392,ACC576488,ACC996593,1635.42,deposit,other,Sydney,mobile,False,,,0.16,20,0.15,ACH,53.128.181.91,D6340849
T101168,2023-09-26T11:30:55.369784,ACC617987,ACC206979,354.23,withdrawal,entertainment,Tokyo,pos,False,,,-0.01,18,0.45,UPI,83.10.184.148,D3510769
T101169,2023-02-23T04:26:08.094432,ACC284704,ACC495191,28.38,transfer,grocery,Dubai,web,False,,,-0.76,1,0.69,ACH,100.103.148.150,D6067422
T101170,2023-06-11T15:05:27.949736,ACC419535,ACC626598,150.48,payment,restaurant,New York,atm,False,,,0.6,12,0.61,UPI,193.178.36.160,D4178720
T101171,2023-10-16T05:04:48.866111,ACC620969,ACC369881,271.7,withdrawal,online,Dubai,web,False,,,0.08,20,0.74,ACH,212.119.137.94,D8589182
T101172,2023-12-03T21:25:46.006033,ACC434397,ACC933398,210.54,withdrawal,entertainment,Toronto,web,False,,,-1.82,12,0.54,card,72.68.14.188,D3645228
T101173,2023-02-25T10:57:58.084335,ACC222710,ACC174801,10.5,transfer,online,Berlin,mobile,False,,,1.02,19,0.32,ACH,205.119.223.125,D8772420
T101174,2023-09-02T02:57:56.060190,ACC777120,ACC528453,144.47,withdrawal,grocery,Tokyo,mobile,False,,,-0.65,9,0.62,UPI,13.173.49.99,D4435348
T101175,2023-09-22T11:56:16.526098,ACC786504,ACC664458,803.31,deposit,retail,Sydney,web,False,,,0.63,3,0.82,ACH,42.90.77.48,D3900709
T101176,2023-10-13T22:17:31.465097,ACC885575,ACC410454,943.77,deposit,restaurant,Tokyo,pos,False,,,-3.01,10,0.89,UPI,53.56.167.134,D1981259
T101177,2023-05-23T12:41:58.163543,ACC886512,ACC240053,1138.9,deposit,retail,Dubai,web,False,,,-0.69,15,0.64,UPI,245.125.160.167,D7504808
T101178,2023-08-22T04:10:46.298194,ACC518691,ACC885314,29.52,transfer,travel,Dubai,web,False,,,-0.18,20,0.14,ACH,223.74.91.38,D4243169
T101179,2023-03-09T04:16:13.334112,ACC823703,ACC167070,961.49,deposit,grocery,Tokyo,atm,False,,,0.6,4,0.28,ACH,248.57.46.241,D8491253
T101180,2023-02-26T12:59:47.047032,ACC716696,ACC739013,7.08,transfer,travel,Tokyo,web,False,,,-0.02,8,0.88,card,216.209.10.86,D1035751
T101181,2023-01-24T05:31:06.650082,ACC306263,ACC884330,49.16,withdrawal,restaurant,Berlin,pos,False,,,-0.2,4,0.0,ACH,23.167.91.138,D5098200
T101182,2023-11-20T18:57:08.088804,ACC676542,ACC844262,1008.09,deposit,restaurant,Tokyo,pos,False,,,-0.69,20,0.06,ACH,230.203.221.83,D8673707
T101183,2023-10-04T08:04:11.460868,ACC999462,ACC338171,305.21,withdrawal,utilities,Dubai,web,False,,,-1.09,16,0.41,ACH,42.172.58.206,D3970123
T101184,2023-05-26T06:24:31.348305,ACC359870,ACC555138,54.58,transfer,travel,New York,mobile,False,,,0.67,6,0.2,ACH,115.78.50.114,D6860744
T101185,2023-11-25T05:57:09.924470,ACC872982,ACC729236,959.52,deposit,other,Toronto,mobile,False,,,0.98,16,0.49,UPI,48.22.216.189,D3802602
T101186,2023-01-03T23:57:35.127478,ACC648034,ACC205330,40.09,transfer,utilities,London,web,False,,,-1.96,4,0.46,UPI,56.180.214.126,D6014853
T101187,2023-05-09T08:30:18.724074,ACC286851,ACC870099,1742.94,deposit,entertainment,Dubai,pos,False,,,-1.56,13,0.53,wire_transfer,87.181.48.70,D6430328
T101188,2023-06-13T23:23:03.016176,ACC746701,ACC631868,202.61,withdrawal,restaurant,Toronto,web,False,,,-0.67,1,0.76,wire_transfer,152.69.11.227,D5498258
T101189,2023-08-18T04:02:16.194918,ACC901984,ACC747330,40.16,payment,online,Sydney,mobile,False,,,-1.24,19,0.62,UPI,248.11.1.234,D6150496
T101190,2023-09-09T00:22:28.225298,ACC367292,ACC686311,10.06,transfer,grocery,Dubai,atm,False,,,0.63,20,0.8,card,154.57.210.236,D5069009
T101191,2023-04-17T01:25:23.797830,ACC644197,ACC760512,26.26,transfer,utilities,Dubai,mobile,False,,,-0.19,10,0.78,UPI,14.135.148.161,D1165697
T101192,2023-10-17T09:51:24.099926,ACC795081,ACC771098,11.64,payment,retail,Toronto,web,False,,,1.51,6,0.4,card,234.20.203.204,D5863345
T101193,2023-07-21T20:12:07.379895,ACC118956,ACC980664,392.85,withdrawal,grocery,Sydney,atm,False,,,-2.52,8,0.0,card,97.21.168.247,D6119085
T101194,2023-09-02T01:47:37.949969,ACC677833,ACC348471,13.26,payment,grocery,London,atm,False,,,0.73,5,0.93,UPI,228.189.6.24,D1010601
T101195,2023-03-20T13:36:05.804662,ACC461667,ACC855188,400.15,payment,online,London,atm,False,,,-0.07,1,0.91,ACH,183.198.149.49,D5379847
T101196,2023-10-08T07:08:45.876698,ACC965565,ACC559564,79.18,transfer,online,Singapore,mobile,False,,,1.89,4,0.53,UPI,82.212.17.15,D2895801
T101197,2023-08-19T13:45:53.633963,ACC548504,ACC490449,986.42,deposit,retail,Berlin,atm,False,,,-1.14,10,0.95,wire_transfer,129.67.22.201,D9119299
T101198,2023-04-11T12:30:23.788719,ACC542435,ACC685761,66.37,payment,restaurant,Tokyo,atm,False,,,-1.27,5,0.12,card,176.223.244.70,D6291976
T101199,2023-12-07T13:09:53.096042,ACC293186,ACC996646,0.01,withdrawal,travel,New York,atm,False,,,1.22,7,0.93,ACH,150.225.15.132,D9370219
T101200,2023-04-23T15:58:33.050088,ACC418320,ACC667472,9.49,transfer,restaurant,Toronto,web,False,,,-0.21,8,0.53,UPI,160.3.250.41,D3301496
T101201,2023-04-16T21:14:09.470970,ACC464587,ACC328758,518.5,deposit,entertainment,New York,mobile,False,,,0.4,13,0.13,ACH,94.46.34.241,D4973323
T101202,2023-12-04T18:40:07.785084,ACC250141,ACC764070,38.75,payment,other,Tokyo,pos,False,,,-1.22,8,0.62,wire_transfer,164.164.166.87,D4035747
T101203,2023-08-02T16:50:02.356004,ACC278584,ACC814361,16.35,transfer,entertainment,Toronto,mobile,False,,,-0.28,4,0.98,UPI,167.250.188.43,D8526706
T101204,2023-01-25T17:03:59.702998,ACC154762,ACC654794,1440.66,deposit,restaurant,Sydney,mobile,False,,,-0.81,16,0.23,wire_transfer,187.109.182.72,D5992280
T101205,2023-06-10T16:02:13.795422,ACC867348,ACC879458,15.83,transfer,travel,Singapore,mobile,False,,,0.27,19,0.3,wire_transfer,235.102.133.148,D4408703
T101206,2023-01-14T16:01:40.556883,ACC612051,ACC635345,970.52,deposit,utilities,Berlin,mobile,False,,,-1.79,3,0.69,ACH,122.93.218.19,D9606373
T101207,2023-06-23T21:02:39.068534,ACC283587,ACC951532,299.0,deposit,restaurant,Tokyo,pos,False,,,0.97,7,0.01,UPI,222.94.161.32,D6259001
T101208,2023-03-08T20:17:02.597302,ACC825100,ACC420580,1.01,payment,restaurant,Berlin,atm,False,,,-1.8,17,0.05,ACH,54.182.217.244,D4153974
T101209,2023-04-18T06:37:38.294193,ACC620685,ACC191878,5.01,payment,other,Dubai,web,False,,,0.2,19,0.93,UPI,158.114.107.202,D3290957
T101210,2023-08-04T05:54:30.094522,ACC369434,ACC494338,135.48,payment,grocery,Toronto,mobile,False,,,-0.18,18,0.6,card,174.245.116.8,D9913595
T101211,2023-11-28T12:51:59.690433,ACC843304,ACC456914,21.64,withdrawal,travel,London,pos,False,,,-0.45,10,0.17,wire_transfer,150.199.141.152,D8680964
T101212,2023-08-02T07:40:08.354601,ACC278988,ACC688293,17.06,transfer,other,Toronto,atm,False,,,1.55,19,0.05,ACH,73.36.225.236,D2241156
